Id;ProductName;CategoryId;CategoryName;AveragePrice
4118;Whisky do 0,75 L 26;1;Alkohol;118.32
4119;Dania gotowe mączne 14;10;Dania gotowe;9.24
4120;Pozostałe płatki 43;2;Artykuły spożywcze;4.29
4122;Lody do 500ml 217;21;Lody;24.99
4123;Napoje gazowane typu cola do 0,6 L 48;11;Napoje;1.90
4124;Whisky do 0,5 L 29;1;Alkohol;41.55
4125;Lody na patyku 226;21;Lody;2.13
4128;Olej 107;2;Artykuły spożywcze;8.79
4129;Sery pleśniowe 54;17;Spożywka świeża;4.00
4130;Czekolady małe 215;15;Słodycze;8.17
4131;Napoje gazowane flavoured 0,6-1,4 L 64;11;Napoje;2.99
4132;Wody toaletowe damskie 5;5;Niespożywcze;15.99
4133;Mrożone warzywa 71;4;Mrożonki;3.81
4134;Owsianki instant 27;2;Artykuły spożywcze;2.43
4135;Ketchupy 23;2;Artykuły spożywcze;7.94
4136;Sosy zimne, dressingi 60;2;Artykuły spożywcze;5.61
4137;Desery 32;3;Szybkie przekąski;6.99
4140;Brandy, koniak 38;1;Alkohol;27.13
4141;Pasztety 154;2;Artykuły spożywcze;1.73
4142;Kasze 155;2;Artykuły spożywcze;2.25
4143;Czekolada, kawa zbożowa, kakao 3;2;Artykuły spożywcze;4.91
4144;Pozostałe przekąski 446;16;Słone przekąski;1.99
4145;Wino białe półsłodkie 97;20;Wino;5.64
4146;Kremy, masła czekoladowe 47;2;Artykuły spożywcze;8.32
4147;Pączek rozmrażany 203;6;Żabka Cafe;0.51
4148;Ciastka impulsowe 55;15;Słodycze;1.68
4149;Chrupki, prażynki małe do 50 g 25;16;Słone przekąski;0.99
4151;Śledź, przetwory 84;17;Spożywka świeża;9.99
4152;Wino czerwone półsłodkie 9;20;Wino;13.20
4154;Pozostałe napoje z kawomatu 21;6;Żabka Cafe;3.99
4155;Dania dla dzieci 2;5;Niespożywcze;6.89
4156;Dania mrożone rybne 63;4;Mrożonki;7.99
4157;Kiełbasy suche i wędzone luz 72;17;Spożywka świeża;14.61
4158;Kiełbasy suche i wędzone luz 10;17;Spożywka świeża;26.40
4159;Napoje niegazowane powyżej 0,5 L 241;11;Napoje;3.68
4161;Sosy suche 5;2;Artykuły spożywcze;2.20
4162;Mydło w kostce 49;5;Niespożywcze;1.85
4163;Sałatki rybne 37;2;Artykuły spożywcze;7.99
4164;Przetwory z warzyw 1071;2;Artykuły spożywcze;2.99
4165;Wyroby mięsne luz 94;17;Spożywka świeża;9.06
4167;Whisky do 0,75 L 53;1;Alkohol;89.99
4168;Chleb gatunkowy 419;12;Pieczywo;2.89
4169;Chleb tostowy 83;12;Pieczywo;4.84
4170;Cydr powyżej 0,5 L 1;20;Wino;10.79
4171;Warzywa, owoce, rośliny REG 262;18;Warzywa & Owoce & Rośliny;2.79
4172;Ryże 143;2;Artykuły spożywcze;3.70
4173;Żelki, żujki, pianki 75;15;Słodycze;2.91
4174;Batony impulsowe 245;15;Słodycze;7.99
4175;Ciastka nieczekoladowe 39;15;Słodycze;3.12
4176;Przetwory z warzyw 127;2;Artykuły spożywcze;6.42
4177;Napoje mleczne 60;17;Spożywka świeża;4.01
4178;Lody do 500ml 226;21;Lody;15.42
4179;Makarony 672;2;Artykuły spożywcze;3.99
4180;Batony impulsowe 445;15;Słodycze;6.10
4181;Batony impulsowe 3;15;Słodycze;2.10
4182;Burgery 10;6;Żabka Cafe;5.31
4184;Napoje gazowane flavoured 0,6-1,4 L 76;11;Napoje;3.46
4185;Herbatki, soki dla dzieci 10;5;Niespożywcze;3.80
4186;Cukier, słodziki 107;2;Artykuły spożywcze;6.38
4188;Pasty do smarowania 121;17;Spożywka świeża;2.83
4190;Piwo jasne mainstream butelka 30;13;Piwo;2.58
4191;Kaszki, kleiki dla dzieci 44;5;Niespożywcze;6.99
4192;Herbata mrożona do 1 L 64;11;Napoje;4.99
4194;Sery pleśniowe 49;17;Spożywka świeża;4.99
4195;Chleb zwykły 59;12;Pieczywo;1.92
4196;Jogurty pitne 194;17;Spożywka świeża;2.76
4197;Batony impulsowe 203;15;Słodycze;2.25
4198;Żabka Cafe, Freshcafe REG 71;6;Żabka Cafe;6.06
4199;Batony impulsowe 502;15;Słodycze;1.71
4200;Jogurty naturalne 37;17;Spożywka świeża;2.05
4201;Soki przecierowe do 0,5 L 31;11;Napoje;2.39
4202;Napoje REG 13;11;Napoje;4.32
4203;Pozostałe desery mleczne 192;17;Spożywka świeża;2.66
4204;Czekolady duże 40;15;Słodycze;12.80
4206;Biszkopty 4;15;Słodycze;4.11
4207;Konserwy mięsne 9;2;Artykuły spożywcze;2.59
4208;Wino czerwone półsłodkie 96;20;Wino;11.99
4209;Pozostałe przekąski 335;16;Słone przekąski;7.24
4210;Wino białe słodkie 37;20;Wino;15.79
4211;Mleko zagęszczone 55;17;Spożywka świeża;4.25
4212;Ciastka czekoladowe 167;15;Słodycze;1.89
4213;Sery żółte plastry 28;17;Spożywka świeża;5.05
4214;Pozostałe płatki 36;2;Artykuły spożywcze;2.42
4215;Pizza mrożona 170;4;Mrożonki;7.86
4216;Konserwy mięsne 968;2;Artykuły spożywcze;6.17
4217;Przekąski orzechowe 73;16;Słone przekąski;2.99
4218;Sosy do podgrzania 138;2;Artykuły spożywcze;4.99
4220;Czekolady małe 161;15;Słodycze;4.01
4221;Mięso wołowe luz 37;17;Spożywka świeża;6.12
4222;Dodatki do ciast i deserów 930;2;Artykuły spożywcze;5.68
4223;Sałatki rybne chłodzone 56;17;Spożywka świeża;2.94
4225;Makarony 619;2;Artykuły spożywcze;4.85
4226;Sosy do podgrzania 104;2;Artykuły spożywcze;6.23
4227;Pasztety 152;2;Artykuły spożywcze;3.86
4228;Serek 19;17;Spożywka świeża;2.69
4229;Musztardy 49;2;Artykuły spożywcze;2.73
4230;Wyroby mięsne luz 15;17;Spożywka świeża;5.80
4231;Dania mięsne panierowane 14;10;Dania gotowe;5.30
4232;Konserwy mięsne 46;2;Artykuły spożywcze;4.69
4233;Pudding 8;17;Spożywka świeża;1.59
4235;Napoje ciepłe impulsowe 1;2;Artykuły spożywcze;1.35
4236;Kisiele 110;2;Artykuły spożywcze;1.30
4237;Koncentraty pomidorowe 26;2;Artykuły spożywcze;6.19
4238;Frytki mrożone 39;4;Mrożonki;6.84
4239;Wódki czyste ekonomiczne do 0,1 L 9;1;Alkohol;5.19
4241;Zupy chińskie 60;2;Artykuły spożywcze;1.41
4242;Dania gotowe REG 94;10;Dania gotowe;9.99
4243;Soki świeże REG 47;3;Szybkie przekąski;4.26
4244;Herbata czarna ekspresowa 30;2;Artykuły spożywcze;6.84
4245;Bułka zwykła 188;12;Pieczywo;3.49
4246;Napoje niegazowane do 0,5 L 43;11;Napoje;2.46
4248;Wódki gatunkowe mainstream do 0,5 L 125;1;Alkohol;20.49
4249;Kawa z kawomatu 92;6;Żabka Cafe;3.92
4250;Jogurty naturalne 95;17;Spożywka świeża;1.74
4252;Parówki luz 134;17;Spożywka świeża;10.82
4253;Wódki gatunkowe mainstream do 0,2 L 67;1;Alkohol;9.99
4254;Chipsy duże powyżej 101g 79;16;Słone przekąski;4.99
4255;Piwo bezalkoholowe puszka 12;13;Piwo;2.27
4256;Napoje izotoniczne powyżej 0,5 L 20;11;Napoje;2.58
4257;Żabka Cafe, Freshcafe REG 29;6;Żabka Cafe;10.11
4258;Serek 21;17;Spożywka świeża;4.43
4259;Zupy mrożone 72;4;Mrożonki;5.68
4260;Pozostałe sery 19;17;Spożywka świeża;4.53
4261;Pieczywo chrupkie 24;2;Artykuły spożywcze;2.16
4262;Tuńczyk 25;2;Artykuły spożywcze;9.99
4263;Niespożywcze REG 14;5;Niespożywcze;4.49
4264;Przyprawy sypkie mix 47;2;Artykuły spożywcze;1.75
4265;Sery żółte plastry 88;17;Spożywka świeża;4.88
4266;Wybielacze, odplamiacze, krochmal 8;5;Niespożywcze;15.99
4267;Wyroby mięsne luz 6;17;Spożywka świeża;21.92
4268;Bułka gatunkowa odpiekana 42;12;Pieczywo;1.12
4269;Ciastka nieczekoladowe 44;15;Słodycze;4.49
4271;Pudding 7;17;Spożywka świeża;3.99
4272;Wódki gatunkowe mainstream do 0,5 L 118;1;Alkohol;23.20
4273;Sosy zimne, dressingi 62;2;Artykuły spożywcze;11.45
4274;Napoje izotoniczne powyżej 0,5 L 48;11;Napoje;3.15
4275;Kisiele 104;2;Artykuły spożywcze;1.35
4276;Napoje gazowane flavoured 0,6-1,4 L 65;11;Napoje;4.09
4277;Batony impulsowe 401;15;Słodycze;1.84
4279;Gumy torby 40;15;Słodycze;4.13
4280;Papier toaletowy 60;5;Niespożywcze;7.99
4281;Pieluchy 55;5;Niespożywcze;28.41
4282;Czekolady małe 26;15;Słodycze;4.59
4284;Napoje witaminowe 38;11;Napoje;3.05
4285;Woda niegazowana smakowa powyżej 1 L 57;11;Napoje;3.69
4286;Warzywa kapustne 1;18;Warzywa & Owoce & Rośliny;5.28
4287;Chipsy duże powyżej 101g 77;16;Słone przekąski;2.49
4288;Dania jednogarnkowe 49;10;Dania gotowe;9.62
4289;Kabanosy 62;17;Spożywka świeża;4.76
4290;Makrela 109;2;Artykuły spożywcze;4.19
4294;Kiełbasy świeże luz 226;17;Spożywka świeża;7.62
4295;Chipsy średnie 51-100g 103;16;Słone przekąski;3.27
4296;Makarony, ryże, kasze, strączkowe EKO 49;2;Artykuły spożywcze;9.99
4297;Akcesoria kosmetyczne 101;5;Niespożywcze;10.82
4298;Żarówki 47;5;Niespożywcze;5.72
4300;Chałwy 1;15;Słodycze;10.67
4301;Znicze, wkłady 220;5;Niespożywcze;2.69
4302;Piwo jasne mainstream butelka 56;13;Piwo;2.41
4304;Ziemniaki 44;18;Warzywa & Owoce & Rośliny;11.77
4305;Woda gazowana do 1 L 33;11;Napoje;1.79
4306;Piwo specjalne butelka 224;13;Piwo;4.05
4307;Przetwory z warzyw 183;2;Artykuły spożywcze;1.99
4308;Jogurty pitne 236;17;Spożywka świeża;3.00
4310;Piwo REG 4;13;Piwo;5.17
4312;Chipsy małe do 50g 1;16;Słone przekąski;1.28
4313;Jogurty naturalne 117;17;Spożywka świeża;1.99
4314;Bakalie 336;2;Artykuły spożywcze;1.91
4316;Śmietana ukwaszona 51;17;Spożywka świeża;2.17
4318;Chipsy średnie 51-100g 120;16;Słone przekąski;4.94
4319;Napoje mleczne 19;17;Spożywka świeża;2.99
4320;Piwo specjalne butelka 155;13;Piwo;4.50
4321;Serek 239;17;Spożywka świeża;4.27
4322;Zioła 22;18;Warzywa & Owoce & Rośliny;6.27
4323;Smoothies 39;3;Szybkie przekąski;4.18
4326;Pozostałe pieczywo świeże 321;12;Pieczywo;1.84
4327;Wino białe półwytrawne 26;20;Wino;19.99
4328;Żarówki 55;5;Niespożywcze;2.74
4329;Nabiał REG 34;17;Spożywka świeża;3.49
4331;Artykuły do żywności 160;5;Niespożywcze;7.99
4333;Wino białe słodkie 35;20;Wino;21.28
4336;Dżemy, konfitury 55;2;Artykuły spożywcze;4.06
4337;Jogurty naturalne 5;17;Spożywka świeża;1.41
4338;Batony impulsowe 436;15;Słodycze;1.92
4339;Zupy w proszku do gotowania 87;2;Artykuły spożywcze;2.92
4340;Serek 77;17;Spożywka świeża;2.08
4341;Płyny do płukania 25;5;Niespożywcze;9.99
4342;Pieczywo REG 94;12;Pieczywo;3.69
4343;Nabiał REG 15;17;Spożywka świeża;3.68
4344;Chleb gatunkowy 422;12;Pieczywo;3.68
4345;Sery żółte kostka 13;17;Spożywka świeża;21.37
4346;Soki przecierowe do 0,5 L 62;11;Napoje;4.99
4347;Napoje niegazowane powyżej 0,5 L 90;11;Napoje;4.61
4348;Czekolady małe 192;15;Słodycze;7.99
4349;Piwo jasne mainstream puszka 88;13;Piwo;3.19
4352;Kabanosy 121;17;Spożywka świeża;15.97
4354;Pozostałe pieczywo świeże 276;12;Pieczywo;3.08
4355;Wybielacze, odplamiacze, krochmal 53;5;Niespożywcze;5.82
4356;Makarony mrożone 25;4;Mrożonki;7.99
4357;Piwo mocne puszka 38;13;Piwo;13.14
4358;Znicze, wkłady 221;5;Niespożywcze;1.76
4359;Wafle ryżowe 20;2;Artykuły spożywcze;3.93
4360;Soki i nektary powyżej 0,5 L 238;11;Napoje;3.99
4361;Dania jednogarnkowe 51;10;Dania gotowe;5.70
4364;Woda niegazowana do 1 L 21;11;Napoje;1.49
4365;Mięso, wędliny, garmażerka REG 143;17;Spożywka świeża;21.98
4366;Piwo radler puszka 26;13;Piwo;1.98
4367;Warzywa, owoce, rośliny REG 85;18;Warzywa & Owoce & Rośliny;1.18
4368;Owoce sezonowe 30;18;Warzywa & Owoce & Rośliny;10.53
4369;Chleb gatunkowy 436;12;Pieczywo;3.34
4370;Lody od 501 do 1000ml 34;21;Lody;12.32
4373;Napoje gazowane typu cola do 0,6 L 75;11;Napoje;3.01
4374;Sałatki makaronowo-ryżowe 16;3;Szybkie przekąski;5.97
4375;Kanapki świeże REG 52;3;Szybkie przekąski;6.59
4376;Batony impulsowe 398;15;Słodycze;2.11
4378;Żabka Cafe, Freshcafe REG 103;6;Żabka Cafe;1.50
4380;Woda gazowana powyżej 1 L 35;11;Napoje;2.48
4381;Napoje gazowane flavoured powyżej 1,4 L 84;11;Napoje;5.62
4382;Wino białe wytrawne 52;20;Wino;16.42
4383;Ciasta do przygotowania 14;2;Artykuły spożywcze;3.63
4384;Wafle impulsowe 184;15;Słodycze;1.04
4385;Czekolady duże 75;15;Słodycze;6.98
4386;Napoje niegazowane do 0,5 L 379;11;Napoje;4.49
4387;Surówki świeże 34;3;Szybkie przekąski;3.61
4388;Kwiaty cięte 1;18;Warzywa & Owoce & Rośliny;7.02
4390;Lody wodne 12;21;Lody;1.99
4393;Gumy torby 92;15;Słodycze;5.77
4394;Herbata mrożona powyżej 1 L 34;11;Napoje;5.21
4395;Wódki czyste premium do 0,75 L 1;1;Alkohol;46.18
4396;Batony impulsowe 432;15;Słodycze;0.96
4397;Warzywa, owoce, rośliny REG 24;18;Warzywa & Owoce & Rośliny;5.73
4398;Przyprawy sypkie mono 252;2;Artykuły spożywcze;2.29
4399;Letnie kosmetyki 61;5;Niespożywcze;14.99
4400;Wino białe półwytrawne 24;20;Wino;17.99
4401;Napoje niegazowane powyżej 0,5 L 195;11;Napoje;4.67
4402;Wielkanoc 52;5;Niespożywcze;5.49
4403;Kiełbasy suche i świeże 264;17;Spożywka świeża;5.98
4404;Mrożone warzywa 148;4;Mrożonki;6.46
4405;Śledź, przetwory 204;17;Spożywka świeża;4.82
4406;Środki do czyszczenia toalet 3;5;Niespożywcze;11.96
4408;Piwo REG 10;13;Piwo;7.28
4409;Pozostałe słone przekąski 2;16;Słone przekąski;4.92
4411;Wódki czyste mainstream do 0,2 L 16;1;Alkohol;11.87
4413;Serek 207;17;Spożywka świeża;1.69
4414;Piwo specjalne butelka 170;13;Piwo;3.37
4415;Artykuły szkolno-biurowe 553;5;Niespożywcze;2.49
4418;Chrupki, prażynki średnie 51-100 g 148;16;Słone przekąski;1.94
4419;Ciastka nieczekoladowe 3;15;Słodycze;3.99
4420;Pozostałe wędliny paczkowane 25;17;Spożywka świeża;2.48
4421;Popcorn 49;16;Słone przekąski;2.19
4422;Pozostałe słone przekąski 3;16;Słone przekąski;4.72
4423;Soki świeże REG 41;3;Szybkie przekąski;3.57
4424;Dania mięsne panierowane 32;10;Dania gotowe;6.27
4425;Woda niegazowana do 1 L 50;11;Napoje;1.97
4426;Herbatki, soki dla dzieci 82;5;Niespożywcze;5.06
4427;Warzywa, owoce, rośliny REG 9;18;Warzywa & Owoce & Rośliny;12.67
4428;Margaryna i mixy do smarowania 205;17;Spożywka świeża;2.42
4429;Soki i nektary do 0,5 L 88;11;Napoje;2.15
4432;Napoje gazowane flavoured powyżej 1,4 L 140;11;Napoje;5.49
4433;Chleb zwykły 4;12;Pieczywo;1.72
4434;Ciasta pakowane 126;12;Pieczywo;5.74
4435;Pierogi mrożone 105;4;Mrożonki;6.78
4436;Budynie 30;2;Artykuły spożywcze;1.37
4437;Pozostałe wędliny paczkowane 11;17;Spożywka świeża;9.99
4438;Masło 114;17;Spożywka świeża;6.31
4441;Artykuły szkolno-biurowe 35;5;Niespożywcze;2.49
4442;Szynka, polędwica, schab luz 212;17;Spożywka świeża;10.70
4443;Wódki gatunkowe mainstream do 0,5 L 29;1;Alkohol;22.80
4444;Czekolady małe 241;15;Słodycze;3.89
4445;Pizza mrożona 145;4;Mrożonki;3.91
4447;Przekąski mięsne 8;17;Spożywka świeża;4.86
4448;Pielęgnacja ust 4;5;Niespożywcze;8.70
4450;Dodatki do ciast i deserów 41;2;Artykuły spożywcze;1.35
4452;Dania gotowe REG 66;10;Dania gotowe;11.12
4453;Plastry 166;17;Spożywka świeża;4.12
4454;Tradycyjne zestawy obiadowe 51;10;Dania gotowe;12.84
4455;Sery żółte plastry 31;17;Spożywka świeża;5.02
4456;Kawa z kawomatu 71;6;Żabka Cafe;3.49
4457;Ryby wędzone 73;17;Spożywka świeża;9.06
4458;Wino czerwone półsłodkie 52;20;Wino;8.99
4459;Kanapki jednodniowe 81;3;Szybkie przekąski;3.49
4460;Hot-dog 88;6;Żabka Cafe;4.74
4461;Ocet 6;2;Artykuły spożywcze;2.64
4464;Karma dla psa mokra puszki 17;5;Niespożywcze;8.49
4465;Woda gazowana powyżej 1 L 30;11;Napoje;1.99
4466;Niespożywcze REG 12;5;Niespożywcze;4.67
4467;Ciasta pakowane 107;12;Pieczywo;5.76
4468;Kwiaty doniczkowe 1;18;Warzywa & Owoce & Rośliny;5.11
4470;Owsianki instant 11;2;Artykuły spożywcze;1.58
4471;Sosy do podgrzania 137;2;Artykuły spożywcze;3.85
4472;Chipsy duże powyżej 101g 201;16;Słone przekąski;3.56
4473;Ciastka impulsowe 5;15;Słodycze;1.59
4474;Soki przecierowe do 0,5 L 2;11;Napoje;1.94
4475;Wino czerwone półwytrawne 30;20;Wino;20.99
4476;Dodatki do ciast i deserów 48;2;Artykuły spożywcze;0.99
4477;Batony impulsowe 517;15;Słodycze;4.89
4478;Jogurty smakowe małe do 200 g 88;17;Spożywka świeża;1.83
4479;Ciastka impulsowe 1;15;Słodycze;1.07
4480;Przekąski za 2 zł 45;16;Słone przekąski;1.99
4481;Gumy torby 37;15;Słodycze;4.19
4482;Herbata czarna ekspresowa 130;2;Artykuły spożywcze;2.79
4483;Lakiery 85;5;Niespożywcze;9.92
4484;Książki 91;5;Niespożywcze;13.32
4486;Piwo radler puszka 32;13;Piwo;3.66
4487;Sałatki warzywne 48;3;Szybkie przekąski;5.49
4488;Wino białe wytrawne 122;20;Wino;24.74
4489;Kiełbasy świeże luz 74;17;Spożywka świeża;24.39
4490;Pasty do zębów 75;5;Niespożywcze;8.99
4491;Batony impulsowe 477;15;Słodycze;3.50
4492;Kawa mielona 251-500 g 6;2;Artykuły spożywcze;17.86
4493;Piwo jasne mainstream puszka 65;13;Piwo;10.16
4494;Nalewki 13;20;Wino;16.91
4495;Sushi, Onigiri 28;3;Szybkie przekąski;9.71
4496;Kiełbasy suche i świeże 8;17;Spożywka świeża;6.49
4497;Wino czerwone półsłodkie 95;20;Wino;14.99
4498;Sałaty 29;18;Warzywa & Owoce & Rośliny;3.49
4499;Tortilla, pita 4;12;Pieczywo;3.92
4500;Wafle impulsowe 67;15;Słodycze;1.68
4501;Kapsułki do prania 14;5;Niespożywcze;15.99
4502;Nabiał REG 159;17;Spożywka świeża;5.14
4503;Śmietana ukwaszona 137;17;Spożywka świeża;1.77
4504;Napoje gazowane flavoured powyżej 1,4 L 152;11;Napoje;3.68
4506;Akcesoria party 24;5;Niespożywcze;3.49
4507;Ciastka czekoladowe 160;15;Słodycze;5.21
4508;Piwo specjalne butelka 108;13;Piwo;4.99
4509;Musli 11;2;Artykuły spożywcze;1.19
4510;Dżemy, konfitury 68;2;Artykuły spożywcze;4.95
4513;Czekolady małe 217;15;Słodycze;0.89
4514;Ciastka czekoladowe 75;15;Słodycze;5.01
4515;Kawa ziarnista 9;2;Artykuły spożywcze;20.99
4516;Chleb zwykły 27;12;Pieczywo;1.10
4517;Owoce cytrusowe 47;18;Warzywa & Owoce & Rośliny;7.94
4518;Warzywa na patelnię 69;4;Mrożonki;6.15
4520;Pudding 108;17;Spożywka świeża;2.38
4521;Spirytus 22;1;Alkohol;49.42
4522;Kawa z kawomatu 87;6;Żabka Cafe;2.59
4523;Soki i nektary powyżej 0,5 L 296;11;Napoje;5.13
4524;Przetwory z warzyw 667;2;Artykuły spożywcze;4.65
4525;Chipsy duże powyżej 101g 227;16;Słone przekąski;3.79
4526;Orientalne zestawy obiadowe 5;10;Dania gotowe;8.74
4527;Rum 35;1;Alkohol;22.99
4528;Chrupki, prażynki duże powyżej 101 g 49;16;Słone przekąski;4.98
4529;Żabka Cafe, Freshcafe REG 49;6;Żabka Cafe;3.90
4530;Ciastka nieczekoladowe 313;15;Słodycze;4.67
4531;Piwo jasne mainstream butelka 52;13;Piwo;2.84
4532;Piwo smakowe butelka 48;13;Piwo;1.87
4533;Gin 31;1;Alkohol;22.99
4534;Kawa rozpuszczalna do 100 g 19;2;Artykuły spożywcze;19.95
4535;Pieczywo REG 98;12;Pieczywo;3.71
4536;Kosmetyki dla dzieci 34;5;Niespożywcze;11.64
4537;Pizza mrożona 163;4;Mrożonki;8.43
4538;Skarpety, tekstylia męskie 23;5;Niespożywcze;4.16
4539;Napoje gazowane flavoured do 0,6 L 112;11;Napoje;1.68
4540;Piwo specjalne puszka 10;13;Piwo;5.50
4541;Warzywa kwaszone 13;18;Warzywa & Owoce & Rośliny;3.56
4542;Herbata mrożona do 1 L 67;11;Napoje;2.99
4544;Karma dla kota mokra saszetki 66;5;Niespożywcze;0.96
4545;Dania gotowe instant 77;2;Artykuły spożywcze;4.81
4548;Tekstylia dziecięcie 1;5;Niespożywcze;8.61
4550;Dania gotowe REG 101;10;Dania gotowe;9.99
4551;Warzywa, owoce, rośliny REG 45;18;Warzywa & Owoce & Rośliny;9.11
4552;Wino musujące alkoholowe 135;20;Wino;20.57
4553;Warzywa na patelnię 72;4;Mrożonki;6.83
4554;Mięso, wędliny, garmażerka REG 308;17;Spożywka świeża;24.49
4555;Jogurty pitne 183;17;Spożywka świeża;3.20
4556;Pieczywo REG 34;12;Pieczywo;4.16
4557;Wino czerwone wytrawne 277;20;Wino;17.71
4558;Przyprawy sypkie mix 33;2;Artykuły spożywcze;2.72
4559;Pozostałe produkty mięsne 31;10;Dania gotowe;5.70
4560;Szynka, polędwica, schab luz 185;17;Spożywka świeża;8.17
4561;Napoje mleczne 44;17;Spożywka świeża;2.54
4562;Artykuły szkolno-biurowe 544;5;Niespożywcze;3.03
4563;Niespożywcze REG 26;5;Niespożywcze;4.63
4564;Kawa mielona 251-500 g 11;2;Artykuły spożywcze;25.94
4565;Przekąski za 2 zł 14;16;Słone przekąski;1.73
4566;Pozostałe produkty mączne 7;10;Dania gotowe;4.81
4567;Masło 106;17;Spożywka świeża;2.99
4568;Pizza mrożona 162;4;Mrożonki;7.99
4569;Makarony 671;2;Artykuły spożywcze;2.47
4570;Lizaki impulsowe 54;15;Słodycze;0.97
4571;Kiełbasy suche i świeże 241;17;Spożywka świeża;6.80
4572;Pasztety 126;2;Artykuły spożywcze;2.00
4574;Zupy mrożone 77;4;Mrożonki;5.29
4575;Kefir 102;17;Spożywka świeża;1.99
4576;Desery 3;3;Szybkie przekąski;4.99
4577;Sałatki świeże lunchowe 34;3;Szybkie przekąski;6.09
4578;Batony impulsowe 512;15;Słodycze;4.87
4579;Kabanosy luz 4;17;Spożywka świeża;3.89
4580;Sosy zimne, dressingi 61;2;Artykuły spożywcze;12.99
4581;Ciastka czekoladowe 154;15;Słodycze;7.27
4582;Warzywa na patelnię 28;4;Mrożonki;4.59
4583;Wermut 6;20;Wino;16.48
4584;Pozostałe pieczywo świeże 611;12;Pieczywo;2.60
4585;Pozostałe przekąski 26;16;Słone przekąski;1.88
4587;Chipsy duże powyżej 101g 160;16;Słone przekąski;5.46
4588;Cukierki na wagę 182;15;Słodycze;21.98
4590;Lody na patyku 256;21;Lody;1.99
4592;Przekąski mięsne 18;17;Spożywka świeża;4.10
4593;Żelki, żujki, pianki 57;15;Słodycze;2.99
4596;Napoje niegazowane do 0,5 L 262;11;Napoje;2.98
4597;Paluszki, precelki 23;16;Słone przekąski;4.69
4598;Książki dla dzieci, kolorowanki 35;5;Niespożywcze;3.49
4599;Bułka zwykła 594;12;Pieczywo;1.91
4600;Lody rożki 26;21;Lody;3.13
4601;Soki świeże REG 34;3;Szybkie przekąski;3.54
4602;Śmietana ukwaszona 16;17;Spożywka świeża;3.51
4603;Oczyszczanie twarzy 71;5;Niespożywcze;1.99
4605;Sery białe kanapkowe 3;17;Spożywka świeża;3.93
4606;Przekąski za 2 zł 27;16;Słone przekąski;2.00
4608;Napoje gazowane typu cola do 0,6 L 71;11;Napoje;3.42
4609;Dania dla dzieci 1;5;Niespożywcze;6.23
4610;Sery twarogowe 422;17;Spożywka świeża;5.78
4611;Sery żółte plastry 79;17;Spożywka świeża;3.52
4612;Sosy do podgrzania 17;2;Artykuły spożywcze;6.23
4613;Batony impulsowe 501;15;Słodycze;3.81
4614;Sery żółte luz 366;17;Spożywka świeża;22.61
4615;Niespożywcze REG 66;5;Niespożywcze;3.89
4616;Soki przecierowe do 0,5 L 64;11;Napoje;5.05
4617;Wielkanoc 18;5;Niespożywcze;0.69
4618;Pierogi 125;10;Dania gotowe;5.79
4619;Napoje niegazowane powyżej 0,5 L 146;11;Napoje;4.00
4620;Dodatki do ciast i deserów 63;2;Artykuły spożywcze;7.99
4621;Jogurty smakowe małe do 200 g 44;17;Spożywka świeża;1.65
4622;Smoothies 21;3;Szybkie przekąski;6.10
4623;Cukierki, praliny 37;15;Słodycze;6.91
4625;Przetwory z warzyw 1081;2;Artykuły spożywcze;2.66
4627;Pieczywo REG 104;12;Pieczywo;3.89
4628;Zupy gotowe do podgrzania 39;2;Artykuły spożywcze;3.91
4629;Pozostałe desery mleczne 67;17;Spożywka świeża;2.49
4630;Herbata mrożona powyżej 1 L 23;11;Napoje;3.49
4631;Nabiał REG 167;17;Spożywka świeża;2.91
4633;Chleb zwykły długoterminowy 121;12;Pieczywo;2.29
4634;Przetwory z warzyw 690;2;Artykuły spożywcze;1.49
4636;Soki przecierowe powyżej 0,5 L 9;11;Napoje;2.79
4637;Wino czerwone wytrawne 296;20;Wino;19.57
4638;Soki dlugoterminowe 6;3;Szybkie przekąski;2.88
4639;Wino czerwone wytrawne 7;20;Wino;15.59
4640;Draże impulsowe 279;15;Słodycze;3.93
